AverageTemperature,City,year,month
13.147,1,1904,12
12.868,1,1905,1
14.744,1,1905,2
15.554,1,1905,3
18.486,1,1905,4
22.706,1,1905,5
22.112,1,1905,6
20.477,1,1905,7
20.556,1,1905,8
19.624,1,1905,9
19.023,1,1905,10
17.028,1,1905,11
12.199,1,1905,12
12.562,1,1906,1
13.411,1,1906,2
16.622,1,1906,3
19.565,1,1906,4
22.093,1,1906,5
22.699,1,1906,6
20.877,1,1906,7
19.614,1,1906,8
19.689,1,1906,9
18.071,1,1906,10
15.67,1,1906,11
13.192,1,1906,12
14.263,1,1907,1
14.89,1,1907,2
17.819,1,1907,3
19.293,1,1907,4
21.246,1,1907,5
22.249,1,1907,6
20.276,1,1907,7
20.056,1,1907,8
19.813,1,1907,9
18.69,1,1907,10
15.642,1,1907,11
13.403,1,1907,12
14.364,1,1908,1
15.57,1,1908,2
18.602,1,1908,3
19.923,1,1908,4
21.845,1,1908,5
22.392,1,1908,6
19.891,1,1908,7
20.05,1,1908,8
19.71,1,1908,9
17.593,1,1908,10
15.33,1,1908,11
14.198,1,1908,12
13.901,1,1909,1
14.471,1,1909,2
17.537,1,1909,3
19.388,1,1909,4
22.127,1,1909,5
22.134,1,1909,6
20.928,1,1909,7
19.868,1,1909,8
18.855,1,1909,9
17.973,1,1909,10
16.401,1,1909,11
12.607,1,1909,12
12.815,1,1910,1
14.099,1,1910,2
16.253,1,1910,3
18.792,1,1910,4
21.197,1,1910,5
21.712,1,1910,6
20.238,1,1910,7
20.19,1,1910,8
19.194,1,1910,9
17.633,1,1910,10
16.007,1,1910,11
13.324,1,1910,12
14.591,1,1911,1
15.616,1,1911,2
17.504,1,1911,3
19.442,1,1911,4
20.397,1,1911,5
22.192,1,1911,6
20.101,1,1911,7
20.439,1,1911,8
20.367,1,1911,9
18.579,1,1911,10
16.276,1,1911,11
13.49,1,1911,12
13.139,1,1912,1
13.169,1,1912,2
16.912,1,1912,3
19.804,1,1912,4
22.108,1,1912,5
20.758,1,1912,6
20.217,1,1912,7
20.118,1,1912,8
19.445,1,1912,9
17.986,1,1912,10
14.311,1,1912,11
13.317,1,1912,12
12.976,1,1913,1
14.073,1,1913,2
16.131,1,1913,3
18.39,1,1913,4
21.049,1,1913,5
20.565,1,1913,6
19.986,1,1913,7
20.013,1,1913,8
19.073,1,1913,9
17.651,1,1913,10
16.298,1,1913,11
13.609,1,1913,12
14.151,1,1914,1
14.703,1,1914,2
15.876,1,1914,3
18.541,1,1914,4
20.992,1,1914,5
21.1,1,1914,6
20.298,1,1914,7
20.08,1,1914,8
19.385,1,1914,9
18.379,1,1914,10
15.91,1,1914,11
13.166,1,1914,12
12.545,1,1915,1
14.802,1,1915,2
14.453,1,1915,3
18.959,1,1915,4
22.182,1,1915,5
22.991,1,1915,6
20.89,1,1915,7
20.167,1,1915,8
19.344,1,1915,9
17.984,1,1915,10
16.242,1,1915,11
14.022,1,1915,12
14.909,1,1916,1
15.549,1,1916,2
17.997,1,1916,3
19.191,1,1916,4
22.126,1,1916,5
23.14,1,1916,6
20.106,1,1916,7
19.058,1,1916,8
18.836,1,1916,9
17.775,1,1916,10
15.029,1,1916,11
13.822,1,1916,12
14.042,1,1917,1
15.284,1,1917,2
16.788,1,1917,3
19.098,1,1917,4
21.296,1,1917,5
22.191,1,1917,6
20.797,1,1917,7
20.348,1,1917,8
19.568,1,1917,9
17.843,1,1917,10
15.571,1,1917,11
13.996,1,1917,12
12.752,1,1918,1
15.414,1,1918,2
17.172,1,1918,3
19.653,1,1918,4
21.559,1,1918,5
21.971,1,1918,6
20.745,1,1918,7
19.746,1,1918,8
19.3,1,1918,9
18.814,1,1918,10
15.553,1,1918,11
13.609,1,1918,12
11.958,1,1919,1
14.388,1,1919,2
16.207,1,1919,3
19.294,1,1919,4
22.188,1,1919,5
21.893,1,1919,6
19.875,1,1919,7
20.628,1,1919,8
19.638,1,1919,9
18.946,1,1919,10
15.924,1,1919,11
13.964,1,1919,12
12.999,1,1920,1
15.889,1,1920,2
16.951,1,1920,3
19.68,1,1920,4
21.519,1,1920,5
21.083,1,1920,6
21.086,1,1920,7
19.979,1,1920,8
20.263,1,1920,9
18.136,1,1920,10
15.722,1,1920,11
13.731,1,1920,12
13.811,1,1921,1
14.116,1,1921,2
17.591,1,1921,3
19.807,1,1921,4
21.783,1,1921,5
22.945,1,1921,6
20.469,1,1921,7
20.63,1,1921,8
20.234,1,1921,9
18.458,1,1921,10
16.169,1,1921,11
14.664,1,1921,12
13.773,1,1922,1
16.581,1,1922,2
17.356,1,1922,3
20.161,1,1922,4
22.846,1,1922,5
21.673,1,1922,6
20.787,1,1922,7
20.665,1,1922,8
19.501,1,1922,9
17.895,1,1922,10
16.364,1,1922,11
14.334,1,1922,12
14.805,1,1923,1
15.124,1,1923,2
16.261,1,1923,3
19.67,1,1923,4
22.437,1,1923,5
22.091,1,1923,6
20.398,1,1923,7
20.288,1,1923,8
19.934,1,1923,9
17.297,1,1923,10
15.543,1,1923,11
13.981,1,1923,12
13.234,1,1924,1
14.127,1,1924,2
16.489,1,1924,3
19.566,1,1924,4
21.472,1,1924,5
21.729,1,1924,6
20.94,1,1924,7
21.047,1,1924,8
19.415,1,1924,9
18.037,1,1924,10
16.149,1,1924,11
13.691,1,1924,12
13.478,1,1925,1
15.818,1,1925,2
17.696,1,1925,3
20.65,1,1925,4
21.864,1,1925,5
21.664,1,1925,6
20.88,1,1925,7
20.34,1,1925,8
19.686,1,1925,9
18.564,1,1925,10
16.011,1,1925,11
11.579,1,1925,12
12.128,1,1926,1
15.15,1,1926,2
17.264,1,1926,3
18.886,1,1926,4
21.013,1,1926,5
22.085,1,1926,6
20.816,1,1926,7
20.478,1,1926,8
20.15,1,1926,9
19.225,1,1926,10
15.458,1,1926,11
14.435,1,1926,12
13.576,1,1927,1
14.971,1,1927,2
17.526,1,1927,3
19.835,1,1927,4
23.229,1,1927,5
21.543,1,1927,6
20.551,1,1927,7
20.462,1,1927,8
19.582,1,1927,9
18.09,1,1927,10
16.054,1,1927,11
13.583,1,1927,12
13.254,1,1928,1
15.166,1,1928,2
17.41,1,1928,3
19.18,1,1928,4
22.049,1,1928,5
23.333,1,1928,6
20.787,1,1928,7
20.297,1,1928,8
19.446,1,1928,9
19.281,1,1928,10
15.691,1,1928,11
13.669,1,1928,12
13.606,1,1929,1
14.969,1,1929,2
16.393,1,1929,3
20.626,1,1929,4
22.202,1,1929,5
22.956,1,1929,6
20.316,1,1929,7
19.845,1,1929,8
20.105,1,1929,9
17.627,1,1929,10
15.473,1,1929,11
13.7,1,1929,12
13.458,1,1930,1
14.899,1,1930,2
17.231,1,1930,3
19.661,1,1930,4
22.692,1,1930,5
21.857,1,1930,6
20.602,1,1930,7
20.618,1,1930,8
21.044,1,1930,9
18.668,1,1930,10
15.087,1,1930,11
13.714,1,1930,12
11.796,1,1931,1
13.771,1,1931,2
15.832,1,1931,3
18.705,1,1931,4
21.483,1,1931,5
22.314,1,1931,6
20.838,1,1931,7
19.97,1,1931,8
20.011,1,1931,9
19.578,1,1931,10
16.503,1,1931,11
13.856,1,1931,12
13.705,1,1932,1
16.076,1,1932,2
15.874,1,1932,3
19.905,1,1932,4
22.864,1,1932,5
23.888,1,1932,6
21.066,1,1932,7
21.063,1,1932,8
19.639,1,1932,9
18.427,1,1932,10
14.533,1,1932,11
13.73,1,1932,12
13.821,1,1933,1
15.177,1,1933,2
17.777,1,1933,3
20.42,1,1933,4
23.237,1,1933,5
22.341,1,1933,6
21.19,1,1933,7
20.247,1,1933,8
19.868,1,1933,9
18.123,1,1933,10
15.505,1,1933,11
14.029,1,1933,12
12.978,1,1934,1
15.029,1,1934,2
15.75,1,1934,3
19.084,1,1934,4
20.736,1,1934,5
22.725,1,1934,6
20.468,1,1934,7
20.089,1,1934,8
20.028,1,1934,9
18.257,1,1934,10
15.954,1,1934,11
15.013,1,1934,12
13.372,1,1935,1
12.42,1,1935,2
17.066,1,1935,3
19.76,1,1935,4
21.981,1,1935,5
21.137,1,1935,6
20.221,1,1935,7
19.919,1,1935,8
19.263,1,1935,9
18.248,1,1935,10
16.214,1,1935,11
13.573,1,1935,12
14.278,1,1936,1
15.206,1,1936,2
17.324,1,1936,3
18.834,1,1936,4
21.656,1,1936,5
23.015,1,1936,6
20.934,1,1936,7
20.319,1,1936,8
19.685,1,1936,9
18.422,1,1936,10
16.627,1,1936,11
14.61,1,1936,12
15.771,1,1937,1
16.418,1,1937,2
17.604,1,1937,3
20.073,1,1937,4
22.363,1,1937,5
22.789,1,1937,6
20.931,1,1937,7
21.036,1,1937,8
20.095,1,1937,9
18.613,1,1937,10
16.328,1,1937,11
14.074,1,1937,12
13.599,1,1938,1
15.778,1,1938,2
18.092,1,1938,3
19.248,1,1938,4
21.978,1,1938,5
21.7,1,1938,6
20.403,1,1938,7
20.629,1,1938,8
19.576,1,1938,9
18.136,1,1938,10
16.338,1,1938,11
13.846,1,1938,12
13.697,1,1939,1
14.953,1,1939,2
17.879,1,1939,3
19.472,1,1939,4
21.801,1,1939,5
21.539,1,1939,6
20.785,1,1939,7
20.292,1,1939,8
19.318,1,1939,9
18.398,1,1939,10
15.331,1,1939,11
14.186,1,1939,12
12.801,1,1940,1
14.45,1,1940,2
16.839,1,1940,3
19.739,1,1940,4
22.712,1,1940,5
22.612,1,1940,6
21.246,1,1940,7
20.896,1,1940,8
19.836,1,1940,9
19.131,1,1940,10
16.492,1,1940,11
14.014,1,1940,12
13.214,1,1941,1
15.298,1,1941,2
16.98,1,1941,3
19.977,1,1941,4
21.906,1,1941,5
22.386,1,1941,6
21.064,1,1941,7
20.594,1,1941,8
20.402,1,1941,9
19.425,1,1941,10
17.107,1,1941,11
14.801,1,1941,12
14.211,1,1942,1
15.875,1,1942,2
17.39,1,1942,3
19.614,1,1942,4
23.253,1,1942,5
22.432,1,1942,6
21.126,1,1942,7
20.568,1,1942,8
19.515,1,1942,9
18.53,1,1942,10
16.182,1,1942,11
13.756,1,1942,12
13.352,1,1943,1
15.416,1,1943,2
17.451,1,1943,3
19.922,1,1943,4
22.816,1,1943,5
21.21,1,1943,6
21.081,1,1943,7
20.899,1,1943,8
20.252,1,1943,9
17.749,1,1943,10
14.622,1,1943,11
13.971,1,1943,12
12.166,1,1944,1
15.929,1,1944,2
15.939,1,1944,3
19.136,1,1944,4
21.65,1,1944,5
22.902,1,1944,6
21.592,1,1944,7
20.456,1,1944,8
19.695,1,1944,9
17.064,1,1944,10
16.202,1,1944,11
13.411,1,1944,12
14.746,1,1945,1
15.985,1,1945,2
18.246,1,1945,3
19.882,1,1945,4
22.39,1,1945,5
23.909,1,1945,6
21.403,1,1945,7
21.13,1,1945,8
20.524,1,1945,9
18.69,1,1945,10
17.015,1,1945,11
14.744,1,1945,12
13.663,1,1946,1
15.711,1,1946,2
18.204,1,1946,3
20.765,1,1946,4
22.895,1,1946,5
22.333,1,1946,6
21.159,1,1946,7
20.827,1,1946,8
21.037,1,1946,9
19.312,1,1946,10
16.13,1,1946,11
14.321,1,1946,12
13.841,1,1947,1
15.244,1,1947,2
17.39,1,1947,3
19.612,1,1947,4
21.894,1,1947,5
22.494,1,1947,6
22.278,1,1947,7
20.419,1,1947,8
20.006,1,1947,9
19.576,1,1947,10
15.808,1,1947,11
13.93,1,1947,12
12.904,1,1948,1
16.611,1,1948,2
17.966,1,1948,3
20.932,1,1948,4
22.614,1,1948,5
22.683,1,1948,6
20.966,1,1948,7
21.42,1,1948,8
19.84,1,1948,9
18.106,1,1948,10
16.526,1,1948,11
15.986,1,1948,12
14.815,1,1949,1
16.223,1,1949,2
18.227,1,1949,3
19.19,1,1949,4
22.747,1,1949,5
22.541,1,1949,6
21.147,1,1949,7
20.769,1,1949,8
20.677,1,1949,9
19.318,1,1949,10
14.299,1,1949,11
14.648,1,1949,12
15.121,1,1950,1
15.686,1,1950,2
17.819,1,1950,3
20.625,1,1950,4
23.244,1,1950,5
22.424,1,1950,6
20.409,1,1950,7
20.846,1,1950,8
20.438,1,1950,9
18.354,1,1950,10
15.973,1,1950,11
13.126,1,1950,12
13.408,1,1951,1
15.398,1,1951,2
16.884,1,1951,3
20.175,1,1951,4
21.926,1,1951,5
23.527,1,1951,6
21.494,1,1951,7
21.414,1,1951,8
20.441,1,1951,9
18.531,1,1951,10
17.344,1,1951,11
15.691,1,1951,12
15.673,1,1952,1
14.936,1,1952,2
17.909,1,1952,3
19.51,1,1952,4
22.05,1,1952,5
22.106,1,1952,6
21.381,1,1952,7
21.295,1,1952,8
20.539,1,1952,9
16.603,1,1952,10
16.635,1,1952,11
13.949,1,1952,12
13.332,1,1953,1
16.12,1,1953,2
19.134,1,1953,3
19.962,1,1953,4
22.769,1,1953,5
23.597,1,1953,6
22,1,1953,7
21.368,1,1953,8
19.406,1,1953,9
19.024,1,1953,10
14.748,1,1953,11
12.623,1,1953,12
15.046,1,1954,1
16.151,1,1954,2
18.611,1,1954,3
21.145,1,1954,4
22.527,1,1954,5
22.973,1,1954,6
20.719,1,1954,7
20.85,1,1954,8
20.485,1,1954,9
18.391,1,1954,10
15.398,1,1954,11
13.896,1,1954,12
12.958,1,1955,1
14.552,1,1955,2
18.677,1,1955,3
20.471,1,1955,4
22.816,1,1955,5
23.153,1,1955,6
20.559,1,1955,7
20.224,1,1955,8
19.748,1,1955,9
17.455,1,1955,10
16.351,1,1955,11
13.096,1,1955,12
12.164,1,1956,1
15.377,1,1956,2
18.229,1,1956,3
20.39,1,1956,4
22.159,1,1956,5
21.763,1,1956,6
20.05,1,1956,7
20.357,1,1956,8
19.604,1,1956,9
18.63,1,1956,10
16.126,1,1956,11
14.103,1,1956,12
15.091,1,1957,1
16.371,1,1957,2
15.728,1,1957,3
19.216,1,1957,4
21.13,1,1957,5
23.267,1,1957,6
22.102,1,1957,7
21.668,1,1957,8
20.763,1,1957,9
18.35,1,1957,10
16.958,1,1957,11
14.617,1,1957,12
11.38,1,1958,1
13.687,1,1958,2
16.633,1,1958,3
20.453,1,1958,4
22.138,1,1958,5
22.496,1,1958,6
20.98,1,1958,7
20.903,1,1958,8
20.589,1,1958,9
19.177,1,1958,10
16.639,1,1958,11
13.971,1,1958,12
13.314,1,1959,1
16.178,1,1959,2
17.036,1,1959,3
18.958,1,1959,4
21.288,1,1959,5
21.67,1,1959,6
20.411,1,1959,7
20.44,1,1959,8
20.356,1,1959,9
18.562,1,1959,10
15.762,1,1959,11
13.729,1,1959,12
14.388,1,1960,1
12.537,1,1960,2
17.115,1,1960,3
18.805,1,1960,4
22.048,1,1960,5
23.81,1,1960,6
21.523,1,1960,7
21.031,1,1960,8
19.457,1,1960,9
19.463,1,1960,10
17.404,1,1960,11
14.03,1,1960,12
13.553,1,1961,1
13.946,1,1961,2
16.592,1,1961,3
20.322,1,1961,4
23.476,1,1961,5
22.44,1,1961,6
20.103,1,1961,7
20.34,1,1961,8
20.282,1,1961,9
18.539,1,1961,10
16.634,1,1961,11
13.679,1,1961,12
13.115,1,1962,1
15.886,1,1962,2
17.25,1,1962,3
18.823,1,1962,4
22.833,1,1962,5
23.153,1,1962,6
21.175,1,1962,7
21.088,1,1962,8
20.234,1,1962,9
19.192,1,1962,10
15.303,1,1962,11
14.101,1,1962,12
14.181,1,1963,1
13.799,1,1963,2
18.096,1,1963,3
21.533,1,1963,4
22.638,1,1963,5
22.402,1,1963,6
20.586,1,1963,7
20.535,1,1963,8
20.114,1,1963,9
17.285,1,1963,10
15.59,1,1963,11
13.437,1,1963,12
12.614,1,1964,1
14.788,1,1964,2
17.389,1,1964,3
20.78,1,1964,4
22.511,1,1964,5
21.918,1,1964,6
21.263,1,1964,7
20.88,1,1964,8
20.201,1,1964,9
16.947,1,1964,10
16.159,1,1964,11
13.251,1,1964,12
13.057,1,1965,1
13.217,1,1965,2
16.972,1,1965,3
20.075,1,1965,4
22.417,1,1965,5
23.076,1,1965,6
20.641,1,1965,7
19.841,1,1965,8
20.277,1,1965,9
16.962,1,1965,10
17.263,1,1965,11
13.982,1,1965,12
12.068,1,1966,1
13.691,1,1966,2
16.61,1,1966,3
18.563,1,1966,4
22.571,1,1966,5
22.579,1,1966,6
21.273,1,1966,7
20.476,1,1966,8
20.26,1,1966,9
18.072,1,1966,10
15.289,1,1966,11
12.921,1,1966,12
12.127,1,1967,1
14.481,1,1967,2
17.508,1,1967,3
20.512,1,1967,4
22.396,1,1967,5
22.411,1,1967,6
21.048,1,1967,7
20.575,1,1967,8
19.261,1,1967,9
17.3,1,1967,10
16.174,1,1967,11
13.716,1,1967,12
13.637,1,1968,1
14.005,1,1968,2
14.986,1,1968,3
19.729,1,1968,4
22.362,1,1968,5
22.312,1,1968,6
20.431,1,1968,7
20.22,1,1968,8
19.767,1,1968,9
18.642,1,1968,10
15.474,1,1968,11
13.936,1,1968,12
13.881,1,1969,1
15.726,1,1969,2
16.836,1,1969,3
19.731,1,1969,4
22.337,1,1969,5
24,1,1969,6
21.975,1,1969,7
21.474,1,1969,8
20.539,1,1969,9
18.917,1,1969,10
16.367,1,1969,11
13.68,1,1969,12
12.949,1,1970,1
14.506,1,1970,2
16.489,1,1970,3
20.587,1,1970,4
22.236,1,1970,5
22.126,1,1970,6
20.831,1,1970,7
20.728,1,1970,8
19.754,1,1970,9
18.427,1,1970,10
15.063,1,1970,11
14.38,1,1970,12
14.566,1,1971,1
14.341,1,1971,2
18.099,1,1971,3
18.928,1,1971,4
22.383,1,1971,5
21.412,1,1971,6
20.389,1,1971,7
19.662,1,1971,8
20.136,1,1971,9
18.842,1,1971,10
16.188,1,1971,11
14.618,1,1971,12
14.112,1,1972,1
14.454,1,1972,2
17.146,1,1972,3
21.191,1,1972,4
22.645,1,1972,5
22.047,1,1972,6
20.948,1,1972,7
20.429,1,1972,8
20.415,1,1972,9
19.341,1,1972,10
17.356,1,1972,11
14.246,1,1972,12
13.059,1,1973,1
15.63,1,1973,2
17.739,1,1973,3
19.434,1,1973,4
22.745,1,1973,5
22.382,1,1973,6
20.666,1,1973,7
19.797,1,1973,8
20.291,1,1973,9
18.413,1,1973,10
15.989,1,1973,11
12.222,1,1973,12
14.474,1,1974,1
15.194,1,1974,2
17.685,1,1974,3
20.071,1,1974,4
21.889,1,1974,5
22.29,1,1974,6
19.872,1,1974,7
20.228,1,1974,8
19.716,1,1974,9
17.679,1,1974,10
15.665,1,1974,11
13.906,1,1974,12
13.233,1,1975,1
14.411,1,1975,2
17.975,1,1975,3
21.16,1,1975,4
21.709,1,1975,5
22.048,1,1975,6
20.168,1,1975,7
19.95,1,1975,8
19.225,1,1975,9
18.093,1,1975,10
15.752,1,1975,11
13.522,1,1975,12
13.173,1,1976,1
14.883,1,1976,2
18.2,1,1976,3
19.325,1,1976,4
21.669,1,1976,5
22.738,1,1976,6
19.787,1,1976,7
19.884,1,1976,8
19.803,1,1976,9
17.819,1,1976,10
14.266,1,1976,11
14.38,1,1976,12
13.75,1,1977,1
14.39,1,1977,2
18.194,1,1977,3
18.268,1,1977,4
22.194,1,1977,5
21.849,1,1977,6
20.523,1,1977,7
20.727,1,1977,8
20.316,1,1977,9
18.804,1,1977,10
15.469,1,1977,11
13.644,1,1977,12
13.288,1,1978,1
13.322,1,1978,2
16.938,1,1978,3
20.333,1,1978,4
22.272,1,1978,5
22.351,1,1978,6
21.415,1,1978,7
20.424,1,1978,8
19.731,1,1978,9
17.52,1,1978,10
16.504,1,1978,11
14.906,1,1978,12
13.576,1,1979,1
14.813,1,1979,2
17.839,1,1979,3
20.108,1,1979,4
21.764,1,1979,5
23.175,1,1979,6
22.067,1,1979,7
20.401,1,1979,8
19.662,1,1979,9
18.726,1,1979,10
15.035,1,1979,11
14.438,1,1979,12
12.933,1,1980,1
14.811,1,1980,2
18.402,1,1980,3
19.342,1,1980,4
22.802,1,1980,5
23.829,1,1980,6
21.821,1,1980,7
20.789,1,1980,8
20.429,1,1980,9
18.396,1,1980,10
15.397,1,1980,11
14.03,1,1980,12
11.975,1,1981,1
15.436,1,1981,2
16.888,1,1981,3
19.872,1,1981,4
22.062,1,1981,5
22.287,1,1981,6
20.714,1,1981,7
20.867,1,1981,8
20.037,1,1981,9
19.151,1,1981,10
16.51,1,1981,11
14.026,1,1981,12
14.736,1,1982,1
15.93,1,1982,2
18.857,1,1982,3
21.819,1,1982,4
22.634,1,1982,5
24.366,1,1982,6
20.783,1,1982,7
20.614,1,1982,8
20.363,1,1982,9
18.333,1,1982,10
15.429,1,1982,11
12.672,1,1982,12
12.199,1,1983,1
12.902,1,1983,2
15.658,1,1983,3
18.68,1,1983,4
22.681,1,1983,5
23.467,1,1983,6
20.549,1,1983,7
20.469,1,1983,8
19.965,1,1983,9
18.703,1,1983,10
16.013,1,1983,11
14.334,1,1983,12
13.698,1,1984,1
14.455,1,1984,2
17.828,1,1984,3
20.355,1,1984,4
21.531,1,1984,5
21.898,1,1984,6
19.668,1,1984,7
19.878,1,1984,8
18.945,1,1984,9
18.663,1,1984,10
16.123,1,1984,11
14.359,1,1984,12
12.739,1,1985,1
15.096,1,1985,2
18.388,1,1985,3
19.103,1,1985,4
22.943,1,1985,5
21.453,1,1985,6
19.736,1,1985,7
20.209,1,1985,8
20.119,1,1985,9
18.756,1,1985,10
15.975,1,1985,11
13.805,1,1985,12
13.23,1,1986,1
14.878,1,1986,2
16.08,1,1986,3
21.079,1,1986,4
22.606,1,1986,5
21.443,1,1986,6
20.057,1,1986,7
20.606,1,1986,8
20.141,1,1986,9
17.808,1,1986,10
16.891,1,1986,11
14.043,1,1986,12
12.767,1,1987,1
13.727,1,1987,2
15.859,1,1987,3
18.812,1,1987,4
20.894,1,1987,5
22.636,1,1987,6
21.216,1,1987,7
20.815,1,1987,8
21.242,1,1987,9
17.816,1,1987,10
15.726,1,1987,11
14.731,1,1987,12
12.9,1,1988,1
16.178,1,1988,2
16.757,1,1988,3
20.117,1,1988,4
22.687,1,1988,5
22.541,1,1988,6
20.731,1,1988,7
20.385,1,1988,8
19.954,1,1988,9
18.276,1,1988,10
16.752,1,1988,11
14.318,1,1988,12
14.919,1,1989,1
16.006,1,1989,2
16.88,1,1989,3
20.055,1,1989,4
22.956,1,1989,5
23.621,1,1989,6
21.536,1,1989,7
20.317,1,1989,8
19.408,1,1989,9
18.375,1,1989,10
16.619,1,1989,11
12.746,1,1989,12
14.548,1,1990,1
14.465,1,1990,2
17.938,1,1990,3
20.269,1,1990,4
23.35,1,1990,5
22.81,1,1990,6
20.247,1,1990,7
19.986,1,1990,8
19.326,1,1990,9
18.62,1,1990,10
16.36,1,1990,11
14.035,1,1990,12
13.679,1,1991,1
15.679,1,1991,2
18.271,1,1991,3
20.942,1,1991,4
22.853,1,1991,5
23.172,1,1991,6
19.615,1,1991,7
20.409,1,1991,8
19.073,1,1991,9
17.623,1,1991,10
15.632,1,1991,11
14.236,1,1991,12
12.085,1,1992,1
13.393,1,1992,2
17.296,1,1992,3
18.285,1,1992,4
20.877,1,1992,5
23.629,1,1992,6
21.246,1,1992,7
20.316,1,1992,8
19.907,1,1992,9
17.688,1,1992,10
15.228,1,1992,11
15.104,1,1992,12
14.06,1,1993,1
15.38,1,1993,2
16.761,1,1993,3
19.515,1,1993,4
21.45,1,1993,5
23.263,1,1993,6
20.841,1,1993,7
20.73,1,1993,8
19.677,1,1993,9
18.717,1,1993,10
16.869,1,1993,11
14.686,1,1993,12
13.801,1,1994,1
16.41,1,1994,2
18.298,1,1994,3
20.012,1,1994,4
23.604,1,1994,5
22.145,1,1994,6
21.377,1,1994,7
20.141,1,1994,8
19.725,1,1994,9
18.998,1,1994,10
17.525,1,1994,11
15.642,1,1994,12
14.065,1,1995,1
16.583,1,1995,2
18.295,1,1995,3
19.959,1,1995,4
23.625,1,1995,5
23.332,1,1995,6
21.181,1,1995,7
20.42,1,1995,8
20.137,1,1995,9
18.378,1,1995,10
17.018,1,1995,11
13.68,1,1995,12
13.261,1,1996,1
16.226,1,1996,2
16.951,1,1996,3
19.349,1,1996,4
23.581,1,1996,5
22.455,1,1996,6
21.668,1,1996,7
20.415,1,1996,8
19.824,1,1996,9
17.852,1,1996,10
15.45,1,1996,11
14.187,1,1996,12
12.334,1,1997,1
15.118,1,1997,2
17.223,1,1997,3
17.438,1,1997,4
21.247,1,1997,5
23.03,1,1997,6
21.527,1,1997,7
21.27,1,1997,8
20.707,1,1997,9
18.194,1,1997,10
16.528,1,1997,11
12.627,1,1997,12
12.914,1,1998,1
13.332,1,1998,2
17.417,1,1998,3
20.599,1,1998,4
23.889,1,1998,5
24.656,1,1998,6
22.131,1,1998,7
21.036,1,1998,8
20.615,1,1998,9
19.157,1,1998,10
17.298,1,1998,11
14.883,1,1998,12
13.132,1,1999,1
16.265,1,1999,2
17.83,1,1999,3
21.325,1,1999,4
22.887,1,1999,5
23,1,1999,6
20.425,1,1999,7
20.857,1,1999,8
20.313,1,1999,9
18.47,1,1999,10
15.288,1,1999,11
12.493,1,1999,12
14.07,1,2000,1
16.178,1,2000,2
18.382,1,2000,3
21.014,1,2000,4
23.143,1,2000,5
21.288,1,2000,6
21.224,1,2000,7
20.336,1,2000,8
20.769,1,2000,9
19.092,1,2000,10
16.581,1,2000,11
13.661,1,2000,12
14.007,1,2001,1
16.574,1,2001,2
17.045,1,2001,3
21.304,1,2001,4
22.722,1,2001,5
22.194,1,2001,6
21.335,1,2001,7
21.053,1,2001,8
20.119,1,2001,9
18.3,1,2001,10
15.596,1,2001,11
14.115,1,2001,12
13.665,1,2002,1
15.07,1,2002,2
18.496,1,2002,3
21.759,1,2002,4
23.825,1,2002,5
22.776,1,2002,6
20.497,1,2002,7
20.789,1,2002,8
20.169,1,2002,9
19.327,1,2002,10
15.634,1,2002,11
12.991,1,2002,12
14.155,1,2003,1
16.099,1,2003,2
17.532,1,2003,3
21.258,1,2003,4
24.208,1,2003,5
22.859,1,2003,6
20.683,1,2003,7
20.544,1,2003,8
20.16,1,2003,9
18.431,1,2003,10
16.96,1,2003,11
12.967,1,2003,12
12.481,1,2004,1
14.333,1,2004,2
18.116,1,2004,3
19.618,1,2004,4
22.463,1,2004,5
21.184,1,2004,6
21.131,1,2004,7
20.704,1,2004,8
19.71,1,2004,9
19.352,1,2004,10
16.16,1,2004,11
13.547,1,2004,12
14.635,1,2005,1
15.586,1,2005,2
16.676,1,2005,3
21.21,1,2005,4
22.557,1,2005,5
24.369,1,2005,6
21.975,1,2005,7
20.523,1,2005,8
20.768,1,2005,9
19.222,1,2005,10
16.377,1,2005,11
14.087,1,2005,12
13.971,1,2006,1
16.444,1,2006,2
18.501,1,2006,3
21.853,1,2006,4
22.597,1,2006,5
22.759,1,2006,6
21.429,1,2006,7
20.455,1,2006,8
19.915,1,2006,9
18.692,1,2006,10
15.745,1,2006,11
13.004,1,2006,12
13.73,1,2007,1
15.123,1,2007,2
18.242,1,2007,3
19.987,1,2007,4
22.763,1,2007,5
22.49,1,2007,6
20.96,1,2007,7
20.822,1,2007,8
20.366,1,2007,9
18.643,1,2007,10
16.183,1,2007,11
14.88,1,2007,12
13.739,1,2008,1
15.884,1,2008,2
16.895,1,2008,3
20.991,1,2008,4
22.787,1,2008,5
22.708,1,2008,6
20.507,1,2008,7
20.389,1,2008,8
19.459,1,2008,9
18.07,1,2008,10
15.252,1,2008,11
13.782,1,2008,12
14.813,1,2009,1
16.596,1,2009,2
18.64,1,2009,3
20.707,1,2009,4
23.061,1,2009,5
23.395,1,2009,6
22.392,1,2009,7
21.813,1,2009,8
20.414,1,2009,9
19.106,1,2009,10
15.384,1,2009,11
13.483,1,2009,12
12.541,1,2010,1
13.067,1,2010,2
16.696,1,2010,3
19.636,1,2010,4
23.486,1,2010,5
23.79,1,2010,6
20.939,1,2010,7
21.517,1,2010,8
20.621,1,2010,9
18.252,1,2010,10
15.282,1,2010,11
